order_id,customer_id,order_date,product_category,quantity,revenue,discount,cost_of_goods,shipping_cost,delivery_region_cost,payment_processing_fee,order_status,refund_amount,net_revenue,gross_margin
46245,6067,16-09-2021,Beauty,2,1063.24,111.64,549.76,62.65,21.26,23.76,Completed,0,951.6,339.19
46246,6068,02-04-2021,Beauty,1,753.88,131.93,320.26,71.74,27.61,22.55,Completed,0,621.95,229.95
46247,6069,05-05-2021,Fashion,1,1141.14,62.08,547.07,95.62,29.08,22.97,Completed,0,1079.06,436.37
46248,6069,30-06-2021,Home,4,3526.46,296.93,1694.39,133.1,43.07,87.13,Completed,0,3229.53,1402.04
46249,6069,25-07-2021,Fashion,1,1695.68,134.3,758.1,143.47,52.28,34.59,Completed,0,1561.38,659.81
46250,6069,10-08-2021,Beauty,2,423.3,34.54,161.07,108,25.26,10.5,Completed,0,388.76,119.69
46251,6069,30-08-2021,Electronics,1,1692.06,35.03,1031.79,91.06,33.81,42.74,Returned,1657.03,0,-1122.85
46252,6069,10-09-2021,Electronics,2,828.64,22.87,537.21,144.44,29.18,19.04,Completed,0,805.77,124.12
46253,6069,16-09-2021,Grocery,1,1197.28,74.59,750.4,119.79,26.46,29.86,Completed,0,1122.69,252.5
46254,6069,10-10-2021,Fashion,1,2806,155.17,1295.24,119,39.36,67.78,Completed,0,2650.83,1236.59
46255,6069,20-10-2021,Beauty,2,1467.61,66.34,588.79,125.6,44.59,33.17,Completed,0,1401.27,686.88
46256,6069,31-10-2021,Beauty,1,4006.35,203.12,1544.32,99.43,27.21,82.72,Completed,0,3803.23,2159.48
46257,6069,28-11-2021,Electronics,2,2160,145.15,1402.58,121.19,37.29,53.19,Completed,0,2014.85,491.08
46258,6069,01-12-2021,Fashion,2,2681.09,87.4,1132.6,78.22,19.51,68.4,Completed,0,2593.69,1382.87
46259,6069,21-12-2021,Electronics,4,1520.27,75.86,890.4,86.06,25.14,41.35,Completed,0,1444.41,467.95
46260,6069,12-01-2022,Electronics,3,509.69,42,334.02,105.17,38.79,11.68,Completed,0,467.69,28.5
46261,6069,02-02-2022,Fashion,1,1805.97,23.66,738.65,72.57,16.56,41.17,Completed,0,1782.31,971.09
46262,6069,24-03-2022,Grocery,1,1242.78,92.34,753.55,126.35,45.1,30,Returned,1150.44,0,-879.9
46263,6069,07-04-2022,Home,1,1545.19,166.73,754.98,144.38,54.44,38.42,Completed,0,1378.46,479.1
46264,6069,10-05-2022,Grocery,1,2429.65,66.57,1564.76,137.11,48.82,70.13,Cancelled,0,2363.08,661.21
46265,6069,17-05-2022,Fashion,1,706.44,27.98,322.82,86.35,29.45,21.16,Completed,0,678.46,269.29
46266,6069,20-05-2022,Home,1,152.24,7.49,68.14,149.83,35.18,4.49,Completed,0,144.75,-73.22
46267,6069,03-07-2022,Beauty,1,1537.7,130.09,735.98,108,37.17,45.34,Cancelled,0,1407.61,563.63
46268,6069,21-07-2022,Beauty,1,2778.31,239.77,1058,119.07,43.36,77.36,Completed,0,2538.54,1361.47
46269,6069,27-07-2022,Electronics,1,6643.54,5.98,4398.17,91.68,25.01,195.01,Completed,0,6637.56,2147.71
46270,6069,01-08-2022,Electronics,4,2770.57,236.88,1714.46,71.05,25.42,78.03,Cancelled,0,2533.69,748.18
46271,6069,21-08-2022,Beauty,2,1326.69,51.48,594.46,113.08,42.1,28.04,Completed,0,1275.21,567.67
46272,6069,28-08-2022,Grocery,1,2174.62,218.98,1535.21,87.91,28.48,48.98,Completed,0,1955.64,332.52
46273,6069,10-09-2022,Electronics,1,2526.34,18.44,1598.73,71.49,14.48,62.61,Completed,0,2507.9,837.68
46274,6069,24-09-2022,Beauty,1,2862.42,271.07,1202.48,75.18,18.91,84.84,Completed,0,2591.35,1313.69
46275,6069,31-10-2022,Fashion,1,1658.68,76.13,803.49,109.05,26.21,48.53,Completed,0,1582.55,670.01
46276,6069,05-11-2022,Electronics,1,1285.46,69.16,736.56,124.15,29.56,33.73,Completed,0,1216.3,355.59
46277,6069,08-11-2022,Home,1,1419.32,97.65,674.53,96.18,19.49,42.57,Returned,1321.67,0,-770.71
46278,6069,28-11-2022,Fashion,1,2710.28,44.45,1206.88,88.1,19.58,70.11,Completed,0,2665.83,1370.85
46279,6069,08-12-2022,Electronics,1,5175.55,382.99,3348.68,112.27,26.07,144.55,Completed,0,4792.56,1331.61
46280,6069,22-12-2022,Grocery,1,1642.7,152.28,1165.74,92.83,32.99,45.85,Completed,0,1490.42,231.85
46281,6069,11-04-2023,Home,2,2323.53,140.81,1273.29,82.83,29.88,54.29,Completed,0,2182.72,826.6
46282,6069,16-04-2023,Electronics,4,3221.25,105.66,1980.91,83.92,33.48,94.71,Cancelled,0,3115.59,1050.76
46283,6069,04-05-2023,Home,2,2107.88,12.65,1217.54,91.53,34.63,47.19,Returned,2095.23,0,-1309.07
46284,6070,05-04-2021,Electronics,1,529.76,129.53,332.94,115.26,40.94,13.69,Completed,0,400.23,-47.97
46285,6071,17-04-2021,Beauty,2,541.93,79.01,248.65,70.1,19.29,11.45,Completed,0,462.92,144.17
46286,6071,25-04-2021,Home,1,470.94,51.66,266.46,95.58,26.51,10.95,Completed,0,419.28,57.24
46287,6071,03-05-2021,Fashion,2,2100.04,294.85,947.26,127.73,25.99,54.53,Completed,0,1805.19,730.2
46288,6071,31-07-2021,Home,1,649.49,35.53,325.13,69.09,25.06,18.58,Completed,0,613.96,219.74
46289,6072,02-05-2021,Electronics,1,2488.83,443.76,1556.22,149.52,29.98,63.01,Cancelled,0,2045.07,339.33
46290,6072,07-05-2021,Fashion,1,1839.39,362.54,692.05,120.27,39.81,51.62,Completed,0,1476.85,664.53
46291,6072,20-05-2021,Fashion,1,415.31,85.1,145.37,158.26,45.74,10.84,Completed,0,330.21,26.58
46292,6072,03-06-2021,Electronics,1,2370.03,544.4,1352.9,114.74,32.57,49.24,Completed,0,1825.63,357.99
46293,6072,06-06-2021,Grocery,2,5502.89,741.79,3643,96.43,31.43,159.96,Completed,0,4761.1,1021.67
46294,6072,14-06-2021,Home,1,606.29,148,328.9,168.72,40.61,17.55,Completed,0,458.29,-39.33
46295,6072,11-07-2021,Home,3,530.26,94.12,288.91,127.21,31,12.15,Completed,0,436.14,20.02
46296,6072,06-08-2021,Beauty,1,623.53,85.61,240.88,114.58,29.56,15.74,Completed,0,537.92,182.46
46297,6072,31-08-2021,Grocery,5,1526.48,163.49,1085.93,98.19,22.24,35.37,Returned,1362.99,0,-1184.12
46298,6072,19-09-2021,Beauty,1,1978.95,233.12,775.95,148.35,33.8,40.85,Completed,0,1745.83,821.53
46299,6072,27-09-2021,Beauty,1,1913.79,279.41,812.49,130.6,27.35,45.85,Completed,0,1634.38,691.29
46300,6072,14-10-2021,Beauty,1,2954.32,693.08,1314.92,93.5,24.28,80.65,Completed,0,2261.24,852.82
46301,6072,27-10-2021,Home,1,870.92,181.94,456.49,112.21,39.05,18.94,Completed,0,688.98,120.28
46302,6072,30-11-2021,Beauty,4,446.32,65.83,195.49,124.87,32.55,10.71,Completed,0,380.49,60.13
46303,6072,08-12-2021,Home,1,3833.4,532.46,1861.13,144.2,36.58,105.3,Completed,0,3300.94,1295.61
46304,6072,21-12-2021,Grocery,1,1799.95,448.55,1170.18,178.3,37.92,52.1,Completed,0,1351.4,2.92
46305,6072,29-12-2021,Grocery,4,2104.08,213.98,1481.26,196.83,62.16,50.06,Completed,0,1890.1,212.01
46306,6072,04-01-2022,Beauty,2,1975.97,236.52,881.85,143.89,36.06,57.6,Completed,0,1739.45,713.71
46307,6072,08-01-2022,Fashion,3,1612.29,304.88,679.34,165.53,48.96,33.67,Completed,0,1307.41,462.54
46308,6072,06-02-2022,Fashion,3,1505.7,157.04,590.02,148.83,52.85,38.13,Completed,0,1348.66,609.81
46309,6072,04-03-2022,Electronics,2,1157.58,162.41,750.46,174.14,55.15,29.95,Completed,0,995.17,70.57
46310,6072,19-03-2022,Fashion,1,4586.14,781.94,1971.88,197.71,57.97,131.26,Completed,0,3804.2,1634.61
46311,6072,25-03-2022,Beauty,1,1862.47,461.33,809.55,145.52,39.6,44.19,Completed,0,1401.14,446.07
46312,6072,19-04-2022,Electronics,1,3250.46,370.23,2027.04,113.25,33.86,84.64,Completed,0,2880.23,739.94
46313,6072,07-05-2022,Home,1,1398.57,256.92,733.23,100.56,22.66,30.98,Completed,0,1141.65,307.86
46314,6072,05-06-2022,Beauty,2,2823.6,365.09,1295.27,168.91,51.14,60.27,Completed,0,2458.51,994.33
46315,6072,14-07-2022,Home,1,1011.03,186.84,519.45,162.06,62.78,30.11,Completed,0,824.19,142.68
46316,6072,23-07-2022,Electronics,2,3031.87,506.63,2028.94,158.33,39.38,67.72,Completed,0,2525.24,337.97
46317,6072,08-09-2022,Electronics,4,886.76,118.83,500.2,159.27,41.33,25.96,Cancelled,0,767.93,108.46
46318,6072,13-09-2022,Grocery,1,2118.1,321.1,1370.58,145.72,51.18,42.83,Returned,1797,0,-1516.3
46319,6072,27-09-2022,Electronics,1,677.87,121,383.74,118.01,31.5,18.94,Completed,0,556.87,55.12
46320,6072,27-10-2022,Home,3,4545.8,1080.99,2325.93,152.79,57.97,91.13,Completed,0,3464.81,986.09
46321,6072,23-11-2022,Home,3,2909.46,681.98,1590.78,116.59,30.55,59.29,Completed,0,2227.48,520.11
46322,6072,13-12-2022,Electronics,5,3907.48,947.95,2439.57,150.46,30.45,110.2,Completed,0,2959.53,369.5
46323,6072,24-12-2022,Grocery,3,2512.23,208.26,1691.8,131.52,27.44,67.89,Completed,0,2303.97,480.65
46324,6072,26-01-2023,Fashion,1,2600.2,285.76,1042.74,120.02,44.73,54.51,Completed,0,2314.44,1151.68
46325,6072,01-02-2023,Fashion,1,1991.32,434.51,740.55,174.64,52.42,41.27,Completed,0,1556.81,641.62
46326,6072,12-03-2023,Grocery,3,1989.68,232,1371.64,198.65,67.19,46.78,Completed,0,1757.68,187.39
46327,6072,23-03-2023,Beauty,1,4074.33,403.36,1622.56,177.31,59.06,87.6,Completed,0,3670.97,1871.1
46328,6072,06-04-2023,Beauty,5,5845.42,995.48,2991.78,151.37,43.3,149.58,Completed,0,4849.94,1706.79
46329,6072,13-04-2023,Home,1,1045.53,207.01,568.5,147.8,55.2,22.87,Completed,0,838.52,122.22
46330,6074,02-05-2021,Beauty,1,852.18,39.8,430.12,93.88,25.48,25.18,Completed,0,812.38,288.38
46331,6074,27-05-2021,Electronics,3,1924.53,132.6,1255.43,74.18,28.86,55.43,Completed,0,1791.93,462.32
46332,6074,25-07-2021,Grocery,1,1518.27,170.65,975.02,84.23,28.42,37.39,Completed,0,1347.62,288.37
46333,6074,09-10-2021,Fashion,2,1177.22,69.69,474.52,103.19,32.36,31.24,Returned,1107.53,0,-577.71
46334,6075,26-04-2021,Electronics,2,2390.45,297.37,1570.19,182.2,65.93,58.41,Completed,0,2093.08,340.69
46335,6075,16-05-2021,Grocery,2,505.27,80.49,313.15,130.68,33.93,12.97,Completed,0,424.78,-19.05
46336,6076,02-05-2021,Beauty,3,587.96,112.36,283.05,78.84,16.38,13.35,Returned,475.6,0,-361.89
46337,6076,03-06-2021,Beauty,2,702.39,262.06,292.58,96.49,25.19,16.84,Completed,0,440.33,51.26
46338,6076,05-07-2021,Fashion,1,153.16,50.48,58.37,62.57,17.12,3.09,Completed,0,102.68,-18.26
46339,6079,05-04-2021,Beauty,1,585.17,34.88,259.75,76.76,20.59,14.95,Completed,0,550.29,213.78
46340,6079,19-04-2021,Grocery,1,781.43,29.85,537.53,116.45,31.26,15.94,Completed,0,751.58,97.6
46341,6079,24-05-2021,Beauty,4,395.63,35.49,179.72,105.78,29.77,10.94,Completed,0,360.14,74.64
46342,6079,27-06-2021,Home,2,884.2,27.32,462.54,69.08,20.75,22.99,Completed,0,856.88,325.26
46343,6079,17-08-2021,Home,3,482.5,51.92,214.13,105.53,37.03,13.52,Completed,0,430.58,110.92
46344,6079,17-09-2021,Grocery,3,374.57,26.59,237.06,109.17,26.35,10.73,Completed,0,347.98,1.75
46345,6080,28-04-2021,Fashion,1,306.88,2.64,107.98,175.27,54.7,7.56,Completed,0,304.24,20.99
46346,6080,22-05-2021,Home,1,718.84,60.81,372.06,133.83,37.57,18.69,Completed,0,658.03,152.14
46347,6080,29-05-2021,Grocery,2,1188.19,96.01,841.54,107.63,29.45,27.88,Returned,1092.18,0,-949.17
46348,6081,18-04-2021,Fashion,5,614.84,82.02,227.56,175.97,67.55,14.64,Completed,0,532.82,129.29
46349,6081,16-05-2021,Electronics,1,1219.47,398.89,753.73,107.79,41.53,29.72,Completed,0,820.58,-40.94
46350,6081,25-09-2021,Home,1,1078.16,322.05,462.31,172.66,55.66,26.81,Completed,0,756.11,121.14
46351,6081,26-11-2021,Fashion,4,557.92,151.03,271.89,127.72,26,16.54,Completed,0,406.89,7.28
46352,6081,06-01-2022,Fashion,1,843.2,184.91,346.7,138.01,42.05,19.94,Completed,0,658.29,173.58
46353,6082,14-04-2021,Fashion,1,2182.64,48.02,991.53,129.98,36.47,60.36,Completed,0,2134.62,1013.11
46354,6082,18-04-2021,Electronics,3,2504.68,59.36,1665.07,105.92,32.63,63.76,Completed,0,2445.32,674.33
46355,6082,11-05-2021,Fashion,4,820.9,46.38,293.43,69.88,27.47,24.5,Completed,0,774.52,411.21
46356,6082,08-06-2021,Beauty,1,2020.66,69.71,808.57,95.29,24.46,50.88,Completed,0,1950.95,1047.09
46357,6082,14-06-2021,Beauty,1,1621.16,83.98,781.76,78.65,29.13,34.86,Completed,0,1537.18,676.77
46358,6082,03-07-2021,Home,1,1533,154.37,710.45,95.37,25.15,42.61,Completed,0,1378.63,572.81
46359,6082,14-07-2021,Home,4,2287.34,20.81,1224.56,60.94,16.5,47.22,Completed,0,2266.53,981.03
46360,6082,26-07-2021,Beauty,1,767.51,68.85,365.69,98.55,30.16,19.64,Completed,0,698.66,234.42
46361,6082,07-08-2021,Electronics,2,3366.84,303.02,2125.19,68.96,21.77,98.36,Completed,0,3063.82,869.67
46362,6082,24-08-2021,Grocery,1,1159.11,131.56,739.57,108.17,22.84,33.78,Completed,0,1027.55,179.81
46363,6082,03-09-2021,Grocery,3,1509.01,113.18,997.57,91.42,28.7,31.22,Completed,0,1395.83,306.84
46364,6082,15-09-2021,Electronics,3,2083.57,51.05,1177.69,104.17,39.86,43.99,Completed,0,2032.52,750.66
46365,6082,20-09-2021,Beauty,2,953.87,42.73,443.3,115.88,31.83,25.44,Completed,0,911.14,351.96
46366,6082,28-09-2021,Grocery,1,987.99,12.45,597.45,101.96,27.68,25.2,Completed,0,975.54,276.13
46367,6082,12-10-2021,Fashion,1,1032.87,8.57,365.08,73.89,20.9,28.63,Completed,0,1024.3,585.33
46368,6082,20-11-2021,Home,4,1595.64,148.08,898.21,71.18,27.66,40.79,Completed,0,1447.56,478.17
46369,6082,26-12-2021,Fashion,1,1415.43,68.08,570.01,78.22,29.05,31.68,Completed,0,1347.35,699.12
46370,6082,12-01-2022,Beauty,2,2803.54,70.93,1141.35,103.94,40.25,74.32,Completed,0,2732.61,1487.32
46371,6082,04-02-2022,Home,1,8795.95,444.2,3705.31,95.2,32.45,180.89,Completed,0,8351.75,4551.24
46372,6082,10-02-2022,Fashion,2,12570.29,911.35,6003.37,102.9,34.33,371.88,Completed,0,11658.94,5552.67
46373,6082,03-03-2022,Grocery,1,3310.97,161.91,2367.91,110.39,31.34,86.28,Completed,0,3149.06,670.76
46374,6082,22-03-2022,Grocery,2,3338.76,193.98,2074.44,116.77,35.85,74.9,Completed,0,3144.78,953.57
46375,6082,26-03-2022,Electronics,1,3260.58,106.62,2200.78,125.97,36.21,71.14,Completed,0,3153.96,827.21
46376,6082,04-04-2022,Grocery,1,2024.05,9.72,1383.68,103.61,28.32,44.1,Completed,0,2014.33,527.04
46377,6082,12-04-2022,Beauty,3,842.13,88.26,357.95,93.29,31.22,21.3,Completed,0,753.87,302.63
46378,6082,05-05-2022,Home,1,1228.81,133.45,667.66,124.06,35.26,24.78,Completed,0,1095.36,303.64
46379,6082,02-06-2022,Electronics,1,1005.18,5.13,613.83,123.16,47.48,30.1,Completed,0,1000.05,263.06
46380,6082,19-07-2022,Grocery,4,1088.5,81.42,774.39,68.8,24.63,27.55,Completed,0,1007.08,163.89
46381,6082,20-09-2022,Electronics,1,1127.86,117.52,779.08,101.89,34.71,27.12,Completed,0,1010.34,129.37
46382,6082,29-09-2022,Grocery,2,5265.9,273.3,3769.03,62.14,16.54,152.05,Completed,0,4992.6,1161.43
46383,6082,03-10-2022,Home,4,2198.18,33.85,1009.13,103.35,30.69,58.94,Completed,0,2164.33,1051.85
46384,6082,12-10-2022,Beauty,1,3755.82,83.38,1432.64,90.85,33.84,82.43,Cancelled,0,3672.44,2148.95
46385,6082,04-11-2022,Beauty,1,2327.24,180.83,1130.47,67.74,25.37,55.55,Completed,0,2146.41,948.2
46386,6082,25-12-2022,Home,1,1760.15,103.32,772.53,74.07,22.23,41.8,Completed,0,1656.83,810.23
46387,6082,04-01-2023,Fashion,3,774.75,11.23,362.62,129.63,40.42,17.48,Completed,0,763.52,271.27
46388,6082,18-01-2023,Grocery,2,4181.66,256.34,2682.77,122.69,43.74,117.42,Completed,0,3925.32,1119.86
46389,6083,04-05-2021,Beauty,1,392.79,34.84,192.54,71.59,25.74,7.94,Completed,0,357.95,93.82
46390,6083,17-05-2021,Home,1,226.47,13.04,120.34,70.6,22.2,5.42,Completed,0,213.43,22.49
46391,6083,13-11-2021,Home,4,996.04,51.99,437.29,73.21,27.49,27.15,Completed,0,944.05,433.55
46392,6083,09-12-2021,Grocery,2,671.1,3.09,413.51,82.71,32.42,14.57,Completed,0,668.01,171.79
46393,6083,02-01-2022,Beauty,1,1216.38,40.87,479.55,96.58,35.75,31.12,Completed,0,1175.51,599.38
46394,6084,29-04-2021,Electronics,2,575.56,125.41,366.37,125.23,38.9,12.12,Completed,0,450.15,-41.45
46395,6085,17-04-2021,Home,1,849.54,9.94,438.88,163.5,33.92,18.98,Completed,0,839.6,237.22
46396,6085,02-05-2021,Grocery,1,1038.68,1.25,676.24,113.08,25.65,30.54,Completed,0,1037.43,248.11
46397,6085,13-05-2021,Home,1,874.72,97.18,465.77,190.46,60.24,25.57,Completed,0,777.54,121.31
46398,6085,10-06-2021,Fashion,1,621.35,68.78,225.1,144.79,38.23,12.78,Completed,0,552.57,182.68
46399,6085,22-06-2021,Home,1,690.2,39.2,389.39,134.37,28.96,17.01,Completed,0,651,127.24
46400,6085,05-08-2021,Fashion,1,1598.98,130,588.27,119.71,24.66,47.57,Completed,0,1468.98,761
46401,6085,25-08-2021,Home,1,562.83,20.09,319.62,139.57,47.77,14.28,Completed,0,542.74,83.55
46402,6086,04-05-2021,Beauty,1,809.3,163.48,339.51,76.59,30,17.86,Completed,0,645.82,229.72
46403,6086,24-05-2021,Home,3,1170.63,126.19,580.24,133.26,49.65,33.94,Completed,0,1044.44,330.94
46404,6087,07-04-2021,Beauty,2,1112.3,142.04,448.67,60.58,21.05,32.68,Returned,970.26,0,-509.25
46405,6087,22-06-2021,Home,2,970.24,140.2,483.6,120.7,42.44,23.41,Completed,0,830.04,225.74
46406,6087,31-08-2021,Beauty,3,590.67,220.73,251.11,94.46,33.37,12.5,Completed,0,369.94,24.37
46407,6087,22-12-2021,Beauty,3,593.06,185.57,288.97,83.75,32.46,14.36,Completed,0,407.49,34.77
46408,6087,12-02-2022,Home,1,835.78,192.31,449.68,85.03,26.39,18.24,Completed,0,643.47,108.76
46409,6088,16-05-2021,Beauty,1,302.44,83.59,124.83,121.38,48.36,7.22,Completed,0,218.85,-27.36
46410,6088,20-06-2021,Fashion,1,1139.97,353.16,546.24,81.42,20.23,33.49,Completed,0,786.81,159.15
46411,6089,04-05-2021,Home,3,430.41,100.24,193.35,117.16,36.17,9.45,Completed,0,330.17,19.66
46412,6089,05-06-2021,Electronics,4,1308.82,133.11,896.89,159.32,54.9,38.6,Completed,0,1175.71,119.5
46413,6090,20-04-2021,Beauty,1,329.58,24.16,147.29,102.53,24.85,8.4,Completed,0,305.42,55.6
46414,6090,02-05-2021,Beauty,1,1177.98,62.55,595.46,115.45,29.56,32.38,Completed,0,1115.43,404.52
46415,6090,07-06-2021,Fashion,1,765.49,38.66,325.87,82.85,31.77,17.76,Completed,0,726.83,318.11
46416,6090,25-07-2021,Fashion,1,2142.39,19.71,857.15,70.98,22.9,58.59,Completed,0,2122.68,1194.55
46417,6090,01-08-2021,Beauty,1,310.52,16.05,138.21,93.73,35.18,6.86,Completed,0,294.47,62.53
46418,6090,13-09-2021,Home,1,220.66,12.18,92.68,60.58,22.68,4.98,Cancelled,0,208.48,55.22
46419,6091,11-04-2021,Beauty,2,2782.16,67.61,1390.9,181.8,43.05,69.43,Completed,0,2714.55,1141.85
46420,6091,22-04-2021,Beauty,2,3744.9,169.27,1931.39,170.98,52.83,109.69,Completed,0,3575.63,1473.26
46421,6091,26-04-2021,Fashion,4,878.8,81.9,340.71,94.11,34.31,26.25,Completed,0,796.9,362.08
46422,6091,26-05-2021,Grocery,1,1762.23,109.96,1077.25,146.2,56.61,45.22,Returned,1652.27,0,-1223.45
46423,6091,23-06-2021,Electronics,1,2404.91,209.47,1671.06,104.75,25.94,70.35,Returned,2195.44,0,-1775.81
46424,6091,04-07-2021,Beauty,3,1305.26,72.7,502.24,131.8,31.61,36.93,Completed,0,1232.56,598.52
46425,6091,28-07-2021,Fashion,3,1847,200.77,916.25,136.78,34.34,46.49,Cancelled,0,1646.23,593.2
46426,6091,10-08-2021,Grocery,1,1109.47,22.86,792.6,151.11,55.44,28.22,Completed,0,1086.61,142.9
46427,6091,30-08-2021,Beauty,2,2998.67,83.06,1197.44,167.78,58.42,69.14,Completed,0,2915.61,1550.39
46428,6091,28-09-2021,Electronics,1,1898.74,220.63,1061.8,106.84,38.78,47.98,Cancelled,0,1678.11,509.47
46429,6091,13-11-2021,Fashion,1,4925.74,467.95,2352.69,129,29.37,105.46,Completed,0,4457.79,1976.1
46430,6091,04-01-2022,Electronics,3,4389.7,230.46,2679.2,104.28,23.08,114.63,Completed,0,4159.24,1375.76
46431,6091,30-01-2022,Electronics,1,2939.45,124.93,1969.18,196.38,63.84,73.01,Completed,0,2814.52,648.96
46432,6091,08-02-2022,Fashion,1,1057.11,87.85,452.45,191.24,47.86,30.84,Completed,0,969.26,325.57
46433,6091,18-02-2022,Electronics,2,3833.46,37.57,2615.92,160.13,50.3,89.57,Completed,0,3795.89,1019.84
46434,6091,01-04-2022,Beauty,1,1744.15,163.43,800.97,133.1,34.51,38.39,Completed,0,1580.72,646.65
46435,6091,04-05-2022,Grocery,1,1558.31,127.78,1067.91,164.18,38.16,42.28,Cancelled,0,1430.53,198.44
46436,6091,07-05-2022,Home,3,1173.48,13.85,673.34,90.17,28.28,28.45,Completed,0,1159.63,396.12
46437,6091,21-05-2022,Home,1,646.44,42.41,369.35,159.99,46.12,18.86,Cancelled,0,604.03,74.69
46438,6091,31-05-2022,Home,1,1288.51,61.08,695.62,141.64,36.02,36.61,Completed,0,1227.43,390.17
46439,6091,15-06-2022,Grocery,1,767.52,12.74,516.64,168.77,55.19,17.59,Completed,0,754.78,69.37
46440,6091,28-06-2022,Beauty,1,2139.82,25.46,999.63,177.98,70.97,63.3,Completed,0,2114.36,936.75
46441,6091,11-08-2022,Electronics,1,3085.99,119.74,1788.39,187.57,62.58,65.22,Completed,0,2966.25,990.29
46442,6091,31-08-2022,Home,2,650.31,45.85,303.84,116.69,39.77,13.3,Completed,0,604.46,183.93
46443,6091,11-09-2022,Fashion,2,2589.23,212.58,1219.45,91.53,24.05,64.75,Completed,0,2376.65,1065.67
46444,6091,17-09-2022,Fashion,1,5499.58,552.71,1937.91,95.46,25.39,160.25,Completed,0,4946.87,2913.5
46445,6091,25-09-2022,Grocery,1,1274.22,42.43,864.61,150.13,41.14,27.01,Completed,0,1231.79,217.05
46446,6091,13-10-2022,Fashion,3,623.49,29.37,279.76,165.99,47.37,16.67,Completed,0,594.12,148.37
46447,6091,17-10-2022,Grocery,4,9462.37,700.22,5940.64,90.56,33.82,246.22,Completed,0,8762.15,2730.95
46448,6091,01-11-2022,Beauty,1,6798.11,513.26,3210.04,156.94,56.09,176.43,Completed,0,6284.85,2917.87
46449,6091,06-11-2022,Grocery,2,2114.64,103.83,1464.72,124.69,44.8,49.6,Completed,0,2010.81,421.4
46450,6091,15-11-2022,Electronics,1,1167.48,111.49,795.72,135.7,53.65,26.52,Completed,0,1055.99,124.57
46451,6091,25-11-2022,Home,1,6619.18,213.8,3364.94,90.25,33.27,174.12,Completed,0,6405.38,2950.19
46452,6091,13-12-2022,Fashion,1,3769.9,448.24,1818.64,137.73,39.1,77.53,Completed,0,3321.66,1365.29
46453,6091,04-02-2023,Beauty,1,1139.63,12.08,478.44,94.77,20.99,23.27,Completed,0,1127.55,554.34
46454,6091,09-02-2023,Home,1,3416.18,303.7,1538.53,107.36,28.78,86.76,Completed,0,3112.48,1466.59
46455,6092,14-04-2021,Home,1,686.27,129.29,297.73,96.72,27.86,15.31,Completed,0,556.98,162.53
46456,6092,29-04-2021,Home,3,574.03,64.52,307.28,95.54,29.97,13.33,Completed,0,509.51,106.69
46457,6092,25-06-2021,Electronics,3,498.26,117.19,301.27,148.58,49.05,13.68,Completed,0,381.07,-68.78
46458,6092,23-07-2021,Beauty,1,1823.8,381.17,832.8,119.6,35.19,43.37,Completed,0,1442.63,490.23
46459,6092,20-12-2021,Fashion,2,450.64,92.11,217.66,122.99,25.05,9.62,Completed,0,358.53,17.88
46460,6092,15-02-2022,Grocery,2,232.03,43.6,158.15,99.84,27.38,4.75,Completed,0,188.43,-69.56
46461,6093,18-04-2021,Fashion,1,1357.04,160.67,634.79,71.5,17.46,38.62,Completed,0,1196.37,490.08
46462,6093,09-05-2021,Home,1,2505.58,225.75,1403.61,71.92,20.69,73.33,Completed,0,2279.83,804.3
46463,6093,30-06-2021,Home,2,1088.53,30.81,549.28,115.79,43.24,31.01,Returned,1057.72,0,-665.07
46464,6094,09-04-2021,Electronics,1,762.21,76.14,477.45,60.4,16.8,18.29,Completed,0,686.07,148.22
46465,6094,15-04-2021,Grocery,2,2690.55,304.03,1720.66,117.74,27.21,70.29,Completed,0,2386.52,548.12
46466,6094,08-05-2021,Fashion,3,3440.45,290.03,1462.46,69.82,23.11,73.43,Completed,0,3150.42,1618.14
