customer_id,signup_date,acquisition_channel,acquisition_month,acquisition_campaign_id,region,device_type,first_order_date,customer_status,date_of_birth,gender
42029,2022-06-25,Influencer,Jun-22,CAMP_00072,Tier2,Web,2022-06-30,Inactive,1998-04-15,F
42030,2022-06-10,Paid Ads,Jun-22,CAMP_00069,East,Mobile,,Active,1993-05-12,M
42031,2022-06-21,Referral,Jun-22,CAMP_00071,North,Mobile,2022-06-23,Inactive,1994-10-29,M
42032,2022-06-05,Influencer,Jun-22,CAMP_00072,West,Mobile,2022-06-12,Inactive,1978-06-23,F
42033,2022-06-05,Referral,Jun-22,CAMP_00071,North,Web,2022-06-23,Inactive,1979-10-17,F
42034,2022-06-19,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-07-02,Inactive,1988-05-13,M
42035,2022-06-17,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-06-21,Inactive,1985-09-20,F
42036,2022-06-12,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-22,Inactive,1996-05-03,F
42037,2022-06-19,Influencer,Jun-22,CAMP_00072,Tier2,Web,,Inactive,1986-02-05,M
42038,2022-06-19,Organic,Jun-22,CAMP_00070,Tier2,Web,2022-06-27,Active,1994-09-27,F
42039,2022-06-08,Organic,Jun-22,CAMP_00070,Tier2,Mobile,2022-06-09,Inactive,1974-05-04,F
42040,2022-06-26,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-29,Inactive,1991-01-28,M
42041,2022-06-28,Referral,Jun-22,CAMP_00071,North,Web,2022-07-11,Inactive,1997-03-27,F
42042,2022-06-29,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-07-01,Inactive,1981-10-11,M
42043,2022-06-30,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-07-07,Inactive,1988-06-04,F
42044,2022-06-15,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-24,Inactive,1982-12-13,M
42045,2022-06-11,Organic,Jun-22,CAMP_00070,West,Mobile,2022-06-18,Inactive,1985-03-04,F
42046,2022-06-09,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-15,Inactive,1990-01-21,M
42047,2022-06-09,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-07-06,Inactive,1978-08-03,F
42048,2022-06-29,Influencer,Jun-22,CAMP_00072,South,Mobile,,Inactive,1987-02-06,F
42049,2022-06-08,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-14,Inactive,1979-08-07,M
42050,2022-06-30,Referral,Jun-22,CAMP_00071,Tier2,Mobile,2022-07-04,Active,1986-09-01,F
42051,2022-06-15,Organic,Jun-22,CAMP_00070,Tier2,Web,2022-06-27,Inactive,1976-02-19,F
42052,2022-06-05,Paid Ads,Jun-22,CAMP_00069,South,Web,,Inactive,1984-10-03,M
42053,2022-06-22,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-23,Inactive,1982-07-04,F
42054,2022-06-03,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-13,Inactive,1991-10-05,F
42055,2022-06-21,Organic,Jun-22,CAMP_00070,East,Web,2022-06-22,Inactive,1993-08-28,F
42056,2022-06-21,Referral,Jun-22,CAMP_00071,North,Mobile,2022-06-25,Inactive,1983-08-05,F
42057,2022-06-03,Paid Ads,Jun-22,CAMP_00069,South,Mobile,,Inactive,1986-05-16,M
42058,2022-06-26,Influencer,Jun-22,CAMP_00072,Tier2,Mobile,2022-06-29,Inactive,1975-05-29,Other
42059,2022-06-20,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-25,Inactive,1971-03-19,F
42060,2022-06-21,Referral,Jun-22,CAMP_00071,West,Mobile,,Inactive,1994-10-15,Other
42061,2022-06-05,Paid Ads,Jun-22,CAMP_00069,East,Mobile,,Active,1996-11-18,F
42062,2022-06-06,Referral,Jun-22,CAMP_00071,West,Web,2022-06-13,Active,1995-12-14,F
42063,2022-06-25,Organic,Jun-22,CAMP_00070,South,Web,2022-07-08,Active,1985-08-13,Other
42064,2022-06-16,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-07-04,Inactive,1980-08-05,F
42065,2022-06-02,Referral,Jun-22,CAMP_00071,West,Mobile,2022-06-13,Active,1995-02-16,F
42066,2022-06-15,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-06-16,Inactive,1992-06-24,M
42067,2022-06-06,Referral,Jun-22,CAMP_00071,North,Web,2022-06-19,Active,1989-06-18,F
42068,2022-06-14,Referral,Jun-22,CAMP_00071,North,Web,2022-06-15,Active,1992-01-28,M
42069,2022-06-13,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-07-05,Inactive,1996-03-13,F
42070,2022-06-26,Organic,Jun-22,CAMP_00070,East,Web,2022-07-11,Inactive,1966-11-19,F
42071,2022-06-08,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-06-29,Inactive,1988-03-28,F
42072,2022-06-10,Organic,Jun-22,CAMP_00070,West,Mobile,2022-06-25,Active,1986-12-31,M
42073,2022-06-04,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,,Active,1975-08-07,F
42074,2022-06-04,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-13,Active,1986-03-02,F
42075,2022-06-14,Organic,Jun-22,CAMP_00070,Tier2,Mobile,2022-06-21,Inactive,1971-06-02,F
42076,2022-06-13,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-06-19,Inactive,1992-08-28,F
42077,2022-06-09,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-15,Active,1999-04-15,F
42078,2022-06-03,Referral,Jun-22,CAMP_00071,North,Mobile,2022-06-06,Active,1983-11-18,M
42079,2022-06-16,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-17,Inactive,1981-04-27,F
42080,2022-06-03,Organic,Jun-22,CAMP_00070,East,Web,2022-06-09,Inactive,1984-01-16,F
42081,2022-06-10,Organic,Jun-22,CAMP_00070,North,Web,2022-06-13,Active,1982-03-04,F
42082,2022-06-20,Referral,Jun-22,CAMP_00071,East,Mobile,2022-06-22,Inactive,1995-07-19,F
42083,2022-06-06,Referral,Jun-22,CAMP_00071,West,Mobile,2022-06-20,Inactive,1995-04-16,M
42084,2022-06-20,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-06-27,Active,1977-07-26,F
42085,2022-06-06,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-10,Inactive,1978-11-21,M
42086,2022-06-20,Organic,Jun-22,CAMP_00070,North,Mobile,,Inactive,1977-04-21,F
42087,2022-06-03,Paid Ads,Jun-22,CAMP_00069,North,Web,,Inactive,1979-05-21,M
42088,2022-06-08,Influencer,Jun-22,CAMP_00072,North,Mobile,2022-06-09,Inactive,1992-08-01,F
42089,2022-06-25,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-07-05,Inactive,1987-02-09,M
42090,2022-06-05,Referral,Jun-22,CAMP_00071,South,Mobile,2022-06-16,Active,1991-11-16,M
42091,2022-06-10,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-18,Inactive,1986-04-23,M
42092,2022-06-17,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-20,Inactive,1986-11-20,M
42093,2022-06-16,Organic,Jun-22,CAMP_00070,North,Web,2022-06-18,Active,1980-09-26,F
42094,2022-06-24,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-25,Active,1993-05-18,Other
42095,2022-06-25,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-07-19,Inactive,1978-10-10,M
42096,2022-06-27,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-29,Active,1981-05-11,F
42097,2022-06-11,Influencer,Jun-22,CAMP_00072,North,Web,,Inactive,1987-08-17,M
42098,2022-06-24,Organic,Jun-22,CAMP_00070,South,Mobile,2022-07-02,Inactive,1994-06-06,F
42099,2022-06-07,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-10,Inactive,1994-06-15,M
42100,2022-06-09,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-15,Inactive,1988-09-28,F
42101,2022-06-14,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-06-15,Inactive,1992-11-14,M
42102,2022-06-02,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-09,Inactive,1976-08-28,F
42103,2022-06-06,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-07,Inactive,1985-08-09,F
42104,2022-06-28,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-07-03,Active,1998-12-19,M
42105,2022-06-05,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-12,Inactive,1978-05-26,M
42106,2022-06-28,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-30,Inactive,1988-10-03,F
42107,2022-06-27,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-28,Inactive,1991-11-20,M
42108,2022-06-16,Organic,Jun-22,CAMP_00070,Tier2,Mobile,2022-06-19,Inactive,1983-10-26,M
42109,2022-06-01,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-04,Inactive,1988-05-06,F
42110,2022-06-02,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-07,Inactive,1987-01-29,M
42111,2022-06-05,Referral,Jun-22,CAMP_00071,South,Web,2022-06-08,Inactive,1992-04-02,M
42112,2022-06-05,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-10,Active,1980-07-06,F
42113,2022-06-25,Influencer,Jun-22,CAMP_00072,South,Web,2022-07-13,Inactive,1998-07-09,M
42114,2022-06-21,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-07-04,Inactive,1984-10-09,M
42115,2022-06-20,Organic,Jun-22,CAMP_00070,South,Mobile,,Inactive,1991-01-17,F
42116,2022-06-28,Influencer,Jun-22,CAMP_00072,West,Mobile,2022-07-17,Active,1988-02-13,M
42117,2022-06-09,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-14,Inactive,1987-01-13,F
42118,2022-06-02,Referral,Jun-22,CAMP_00071,Tier2,Web,2022-06-08,Active,1985-09-19,M
42119,2022-06-14,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-17,Inactive,1997-03-15,F
42120,2022-06-03,Referral,Jun-22,CAMP_00071,East,Web,2022-06-05,Inactive,1993-11-10,Other
42121,2022-06-10,Organic,Jun-22,CAMP_00070,West,Mobile,2022-06-11,Inactive,1992-03-21,F
42122,2022-06-13,Influencer,Jun-22,CAMP_00072,West,Web,,Inactive,1993-05-12,M
42123,2022-06-08,Organic,Jun-22,CAMP_00070,North,Web,2022-06-18,Inactive,1994-10-08,F
42124,2022-06-29,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-30,Active,1994-11-05,F
42125,2022-06-23,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-07-17,Inactive,1972-04-29,M
42126,2022-06-07,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-12,Inactive,1987-09-14,F
42127,2022-06-28,Influencer,Jun-22,CAMP_00072,North,Mobile,2022-07-02,Inactive,1986-03-24,F
42128,2022-06-17,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-07-11,Inactive,1994-04-02,F
42129,2022-06-26,Paid Ads,Jun-22,CAMP_00069,West,Web,2022-06-28,Inactive,1994-05-19,F
42130,2022-06-28,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-30,Inactive,1988-08-23,F
42131,2022-06-18,Referral,Jun-22,CAMP_00071,East,Web,2022-07-03,Inactive,1993-01-30,M
42132,2022-06-19,Paid Ads,Jun-22,CAMP_00069,East,Mobile,,Active,1990-07-14,F
42133,2022-06-25,Organic,Jun-22,CAMP_00070,Tier2,Web,2022-06-27,Inactive,1982-06-09,M
42134,2022-06-27,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-29,Inactive,1981-10-22,F
42135,2022-06-28,Organic,Jun-22,CAMP_00070,North,Web,2022-07-03,Inactive,1972-01-31,F
42136,2022-06-25,Influencer,Jun-22,CAMP_00072,East,Web,2022-06-30,Active,1985-08-10,F
42137,2022-06-20,Referral,Jun-22,CAMP_00071,South,Web,2022-07-03,Inactive,2000-07-27,M
42138,2022-06-22,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-23,Inactive,1981-09-19,M
42139,2022-06-21,Referral,Jun-22,CAMP_00071,North,Mobile,,Inactive,1981-07-15,M
42140,2022-06-22,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-27,Active,1996-05-09,F
42141,2022-06-03,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-07,Inactive,1987-01-30,M
42142,2022-06-28,Paid Ads,Jun-22,CAMP_00069,Tier2,Web,2022-07-10,Active,1997-11-03,M
42143,2022-06-13,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-21,Inactive,1994-04-23,F
42144,2022-06-17,Referral,Jun-22,CAMP_00071,East,Mobile,2022-06-19,Inactive,1983-09-17,F
42145,2022-06-26,Influencer,Jun-22,CAMP_00072,Tier2,Web,2022-07-06,Inactive,1996-11-28,M
42146,2022-06-04,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-25,Inactive,1977-03-17,F
42147,2022-06-13,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-26,Inactive,1995-04-25,M
42148,2022-06-20,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-07-07,Inactive,1978-06-14,F
42149,2022-06-21,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-22,Inactive,1986-06-05,M
42150,2022-06-26,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-28,Active,1978-06-29,F
42151,2022-06-11,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-17,Inactive,1985-03-16,F
42152,2022-06-18,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-07-07,Inactive,1994-08-09,F
42153,2022-06-18,Organic,Jun-22,CAMP_00070,South,Mobile,,Inactive,1982-05-17,F
42154,2022-06-16,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-06-24,Inactive,1990-10-07,M
42155,2022-06-26,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-27,Inactive,1993-05-14,F
42156,2022-06-03,Influencer,Jun-22,CAMP_00072,North,Web,2022-06-04,Inactive,1974-08-13,Other
42157,2022-06-01,Organic,Jun-22,CAMP_00070,South,Web,2022-06-16,Inactive,1985-01-28,F
42158,2022-06-14,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-06-22,Inactive,1980-03-19,F
42159,2022-06-09,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-29,Inactive,1982-07-17,F
42160,2022-06-29,Referral,Jun-22,CAMP_00071,West,Mobile,2022-07-05,Inactive,1984-07-24,M
42161,2022-06-02,Organic,Jun-22,CAMP_00070,West,Mobile,2022-06-05,Inactive,1990-02-24,M
42162,2022-06-15,Referral,Jun-22,CAMP_00071,East,Mobile,2022-06-29,Inactive,1999-09-14,M
42163,2022-06-20,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-25,Inactive,1983-07-19,M
42164,2022-06-04,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-15,Inactive,1967-06-23,F
42165,2022-06-15,Organic,Jun-22,CAMP_00070,West,Mobile,,Inactive,1990-02-09,M
42166,2022-06-03,Influencer,Jun-22,CAMP_00072,North,Mobile,2022-06-11,Inactive,1983-03-31,M
42167,2022-06-07,Referral,Jun-22,CAMP_00071,West,Web,2022-06-12,Inactive,1994-06-03,M
42168,2022-06-05,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-14,Active,1976-11-04,F
42169,2022-06-11,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-06-12,Inactive,1994-03-16,M
42170,2022-06-05,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-14,Inactive,1988-04-04,M
42171,2022-06-26,Referral,Jun-22,CAMP_00071,Tier2,Mobile,,Inactive,1987-09-07,F
42172,2022-06-03,Organic,Jun-22,CAMP_00070,West,Mobile,2022-06-12,Inactive,1996-10-22,M
42173,2022-06-10,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-11,Inactive,1995-05-18,F
42174,2022-06-11,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-14,Inactive,1995-06-22,F
42175,2022-06-10,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-21,Active,1992-10-11,M
42176,2022-06-24,Organic,Jun-22,CAMP_00070,Tier2,Web,2022-06-25,Inactive,1993-12-07,M
42177,2022-06-08,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-06-18,Inactive,1982-07-12,M
42178,2022-06-01,Organic,Jun-22,CAMP_00070,East,Mobile,2022-06-06,Inactive,1988-01-10,F
42179,2022-06-03,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-06-08,Inactive,1997-02-17,M
42180,2022-06-01,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-07,Inactive,1979-07-08,F
42181,2022-06-19,Organic,Jun-22,CAMP_00070,West,Web,2022-06-21,Inactive,1986-01-26,M
42182,2022-06-29,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-07-06,Active,1991-05-28,M
42183,2022-06-09,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-20,Inactive,1994-06-24,F
42184,2022-06-29,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,,Inactive,1978-03-25,F
42185,2022-06-09,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-10,Active,1971-09-16,F
42186,2022-06-26,Influencer,Jun-22,CAMP_00072,West,Mobile,2022-06-27,Inactive,1974-05-03,F
42187,2022-06-25,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-26,Active,1978-10-26,F
42188,2022-06-18,Referral,Jun-22,CAMP_00071,East,Web,2022-06-21,Inactive,1976-06-18,M
42189,2022-06-17,Referral,Jun-22,CAMP_00071,North,Web,2022-07-13,Inactive,1978-09-24,Other
42190,2022-06-15,Influencer,Jun-22,CAMP_00072,East,Mobile,,Inactive,1990-08-01,F
42191,2022-06-30,Referral,Jun-22,CAMP_00071,Tier2,Mobile,2022-07-07,Inactive,1995-03-30,F
42192,2022-06-16,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-17,Active,1993-03-20,F
42193,2022-06-06,Paid Ads,Jun-22,CAMP_00069,South,Web,,Inactive,1994-09-05,M
42194,2022-06-20,Influencer,Jun-22,CAMP_00072,North,Mobile,2022-06-25,Inactive,1973-06-05,F
42195,2022-06-24,Paid Ads,Jun-22,CAMP_00069,North,Web,2022-06-25,Active,1980-01-21,Other
42196,2022-06-02,Paid Ads,Jun-22,CAMP_00069,West,Web,2022-06-03,Inactive,1994-02-24,F
42197,2022-06-23,Referral,Jun-22,CAMP_00071,South,Web,2022-06-25,Active,1983-09-09,F
42198,2022-06-30,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-07-02,Inactive,1998-05-04,Other
42199,2022-06-26,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-28,Inactive,1980-12-02,M
42200,2022-06-08,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-13,Inactive,1996-07-15,M
42201,2022-06-15,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-25,Inactive,1996-10-27,M
42202,2022-06-25,Influencer,Jun-22,CAMP_00072,West,Mobile,2022-07-13,Inactive,1987-03-04,F
42203,2022-06-15,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-22,Inactive,1998-05-09,F
42204,2022-06-01,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-08,Inactive,1977-06-10,M
42205,2022-06-15,Referral,Jun-22,CAMP_00071,West,Mobile,,Active,1995-09-14,F
42206,2022-06-18,Organic,Jun-22,CAMP_00070,Tier2,Mobile,2022-06-29,Inactive,1978-11-10,F
42207,2022-06-18,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-06-20,Inactive,1990-12-05,F
42208,2022-06-19,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-22,Inactive,1986-09-11,F
42209,2022-06-20,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-23,Active,1993-10-12,F
42210,2022-06-27,Organic,Jun-22,CAMP_00070,South,Mobile,2022-07-12,Inactive,1990-03-28,M
42211,2022-06-24,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-07-01,Active,1990-08-06,F
42212,2022-06-26,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-30,Inactive,1994-03-03,M
42213,2022-06-03,Paid Ads,Jun-22,CAMP_00069,East,Mobile,,Inactive,1988-11-29,M
42214,2022-06-01,Referral,Jun-22,CAMP_00071,South,Mobile,2022-06-02,Active,1970-08-13,M
42215,2022-06-14,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-06-17,Inactive,1974-05-05,M
42216,2022-06-12,Organic,Jun-22,CAMP_00070,North,Web,2022-06-14,Active,1986-09-15,M
42217,2022-06-01,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-11,Inactive,1987-12-31,F
42218,2022-06-21,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-30,Inactive,1979-10-14,M
42219,2022-06-21,Organic,Jun-22,CAMP_00070,Tier2,Web,,Active,1991-02-21,M
42220,2022-06-29,Organic,Jun-22,CAMP_00070,West,Mobile,2022-07-09,Active,1994-06-04,M
42221,2022-06-21,Organic,Jun-22,CAMP_00070,West,Mobile,2022-07-05,Inactive,1987-10-21,F
42222,2022-06-11,Organic,Jun-22,CAMP_00070,West,Web,2022-06-22,Inactive,1983-03-14,F
42223,2022-06-23,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-30,Active,1983-10-07,M
42224,2022-06-26,Paid Ads,Jun-22,CAMP_00069,West,Web,2022-07-31,Inactive,1981-07-24,F
42225,2022-06-15,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-20,Active,1979-04-08,M
42226,2022-06-20,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-07-02,Inactive,1984-09-29,M
42227,2022-06-07,Organic,Jun-22,CAMP_00070,West,Mobile,,Inactive,1970-06-12,F
42228,2022-06-16,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-25,Active,1986-07-25,M
42229,2022-06-19,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-21,Inactive,1987-10-18,F
42230,2022-06-29,Organic,Jun-22,CAMP_00070,South,Web,2022-07-02,Inactive,1991-11-27,F
42231,2022-06-20,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-21,Inactive,1985-11-06,M
42232,2022-06-15,Influencer,Jun-22,CAMP_00072,Tier2,Mobile,2022-06-18,Inactive,1991-03-02,F
42233,2022-06-15,Organic,Jun-22,CAMP_00070,West,Web,,Inactive,2000-04-13,M
42234,2022-06-25,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-06-27,Inactive,1990-12-02,F
42235,2022-06-24,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-25,Inactive,1978-07-28,F
42236,2022-06-10,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-12,Inactive,2004-02-16,Other
42237,2022-06-02,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-06-04,Inactive,1996-01-15,M
42238,2022-06-23,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-25,Active,1970-10-18,M
42239,2022-06-16,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-06-17,Active,1985-03-17,M
42240,2022-06-27,Referral,Jun-22,CAMP_00071,North,Mobile,2022-06-28,Active,1968-11-23,F
42241,2022-06-15,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-06-19,Inactive,1985-11-23,F
42242,2022-06-15,Organic,Jun-22,CAMP_00070,East,Web,2022-07-05,Inactive,1979-07-31,F
42243,2022-06-17,Referral,Jun-22,CAMP_00071,West,Mobile,2022-06-19,Inactive,1993-02-21,F
42244,2022-06-17,Organic,Jun-22,CAMP_00070,West,Mobile,2022-07-02,Inactive,1977-11-04,F
42245,2022-06-03,Paid Ads,Jun-22,CAMP_00069,West,Web,2022-06-05,Inactive,1980-08-29,M
42246,2022-06-30,Paid Ads,Jun-22,CAMP_00069,South,Web,2022-07-15,Inactive,1997-01-01,F
42247,2022-06-22,Referral,Jun-22,CAMP_00071,North,Web,2022-06-23,Active,1985-04-06,F
42248,2022-06-25,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-07-03,Inactive,1977-11-29,M
42249,2022-06-27,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-07-18,Inactive,1995-01-31,F
42250,2022-06-30,Paid Ads,Jun-22,CAMP_00069,West,Mobile,2022-07-03,Inactive,1981-02-13,M
42251,2022-06-14,Paid Ads,Jun-22,CAMP_00069,Tier2,Web,2022-06-22,Inactive,1995-02-26,F
42252,2022-06-29,Paid Ads,Jun-22,CAMP_00069,East,Web,2022-07-11,Inactive,2000-03-17,F
42253,2022-06-16,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-25,Active,1988-07-08,M
42254,2022-06-07,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-10,Inactive,1974-02-05,M
42255,2022-06-20,Influencer,Jun-22,CAMP_00072,West,Web,2022-06-22,Active,1988-05-16,F
42256,2022-06-22,Paid Ads,Jun-22,CAMP_00069,South,Mobile,2022-06-24,Inactive,1976-05-14,M
42257,2022-06-13,Influencer,Jun-22,CAMP_00072,East,Mobile,2022-07-31,Active,1976-10-12,F
42258,2022-06-30,Organic,Jun-22,CAMP_00070,West,Mobile,,Inactive,1973-02-17,M
42259,2022-06-28,Organic,Jun-22,CAMP_00070,South,Mobile,2022-07-06,Inactive,2000-10-07,F
42260,2022-06-29,Paid Ads,Jun-22,CAMP_00069,Tier2,Web,2022-07-01,Active,1988-11-23,M
42261,2022-06-01,Paid Ads,Jun-22,CAMP_00069,East,Mobile,2022-06-13,Inactive,1989-07-23,M
42262,2022-06-25,Organic,Jun-22,CAMP_00070,North,Mobile,,Inactive,1992-11-24,M
42263,2022-06-17,Organic,Jun-22,CAMP_00070,North,Web,2022-06-18,Active,1979-12-12,F
42264,2022-06-13,Paid Ads,Jun-22,CAMP_00069,South,Mobile,,Inactive,1988-11-19,F
42265,2022-06-04,Referral,Jun-22,CAMP_00071,East,Mobile,2022-06-30,Inactive,1981-06-12,F
42266,2022-06-12,Paid Ads,Jun-22,CAMP_00069,Tier2,Mobile,2022-06-17,Inactive,1981-03-09,F
42267,2022-06-22,Referral,Jun-22,CAMP_00071,North,Web,2022-06-23,Inactive,1996-01-29,F
42268,2022-06-21,Referral,Jun-22,CAMP_00071,West,Mobile,2022-06-24,Inactive,1988-03-15,F
42269,2022-06-04,Referral,Jun-22,CAMP_00071,West,Mobile,,Active,1980-07-11,M
42270,2022-06-16,Referral,Jun-22,CAMP_00071,Tier2,Mobile,,Active,1988-11-05,F
42271,2022-06-04,Organic,Jun-22,CAMP_00070,North,Web,2022-06-07,Inactive,1987-11-25,M
42272,2022-06-26,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-07-05,Inactive,1989-04-14,F
42273,2022-06-18,Organic,Jun-22,CAMP_00070,South,Mobile,2022-06-21,Inactive,1973-04-21,F
42274,2022-06-18,Organic,Jun-22,CAMP_00070,North,Mobile,2022-06-22,Inactive,1981-05-18,M
42275,2022-06-25,Influencer,Jun-22,CAMP_00072,South,Mobile,2022-06-29,Inactive,1990-02-20,M
42276,2022-06-10,Paid Ads,Jun-22,CAMP_00069,North,Mobile,2022-06-19,Active,1995-06-29,M
